page_original_gsc,page_original_ga4,normalized_page_url,normalized_page_path,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,ga4_sessions,ga4_engaged_sessions,ga4_conversions,data_source_match_type
https://international-surrogacy.com/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,https://international-surrogacy.com/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,13.0,699.0,0.01859799713876967,16.13161659513591,26.0,17.0,3.0,path_match
https://international-surrogacy.com/blog/ukrainian-surrogacy-avoiding-fraud,/blog/ukrainian-surrogacy-avoiding-fraud,https://international-surrogacy.com/blog/ukrainian-surrogacy-avoiding-fraud,/blog/ukrainian-surrogacy-avoiding-fraud,13.0,679.0,0.01914580265095729,35.66421207658321,14.0,7.0,2.0,path_match
https://international-surrogacy.com/blog/will-my-baby-look-like-me-using-donor-eggs,/blog/will-my-baby-look-like-me-using-donor-eggs,https://international-surrogacy.com/blog/will-my-baby-look-like-me-using-donor-eggs,/blog/will-my-baby-look-like-me-using-donor-eggs,13.0,6367.0,0.002041777917386524,13.294644259462855,28.0,19.0,0.0,path_match
https://international-surrogacy.com/blog/28-celebrities,/blog/28-celebrities,https://international-surrogacy.com/blog/28-celebrities,/blog/28-celebrities,12.0,10601.0,0.0011319686821997924,16.084048674653335,35.0,8.0,0.0,path_match
https://international-surrogacy.com/blog/katie-lee-and-ryan-biegel,/blog/katie-lee-and-ryan-biegel,https://international-surrogacy.com/blog/katie-lee-and-ryan-biegel,/blog/katie-lee-and-ryan-biegel,12.0,4396.0,0.00272975432211101,6.2008644222020015,48.0,36.0,0.0,path_match
https://international-surrogacy.com/blog/surrogacy-fraud-in-kenya,/blog/surrogacy-fraud-in-kenya,https://international-surrogacy.com/blog/surrogacy-fraud-in-kenya,/blog/surrogacy-fraud-in-kenya,12.0,1138.0,0.01054481546572935,54.92267135325132,11.0,4.0,0.0,path_match
https://international-surrogacy.com/donor-database,/donor-database,https://international-surrogacy.com/donor-database,/donor-database,12.0,18389.0,0.000652564032845723,60.978682908260375,52.0,16.0,4.0,path_match
https://international-surrogacy.com/blog/blamed-women-for-infertility-286,/blog/blamed-women-for-infertility-286,https://international-surrogacy.com/blog/blamed-women-for-infertility-286,/blog/blamed-women-for-infertility-286,11.0,1633.0,0.006736068585425597,11.165339865278629,18.0,5.0,0.0,path_match
https://international-surrogacy.com/success-stories/reviews-of-ukraine,/success-stories/reviews-of-ukraine,https://international-surrogacy.com/success-stories/reviews-of-ukraine,/success-stories/reviews-of-ukraine,11.0,3391.0,0.0032438808611029196,30.262164553229137,41.0,19.0,13.0,path_match
https://international-surrogacy.com/blog/egg-donation-in-ukraine,/blog/egg-donation-in-ukraine,https://international-surrogacy.com/blog/egg-donation-in-ukraine,/blog/egg-donation-in-ukraine,10.0,6434.0,0.001554243083618278,29.20407211687908,41.0,18.0,15.0,path_match
https://international-surrogacy.com/blog/robbie-williams,/blog/robbie-williams,https://international-surrogacy.com/blog/robbie-williams,/blog/robbie-williams,10.0,3047.0,0.0032819166393173614,13.332786347226781,14.0,8.0,0.0,path_match
https://international-surrogacy.com/blog/shayne-lamas,/blog/shayne-lamas,https://international-surrogacy.com/blog/shayne-lamas,/blog/shayne-lamas,10.0,1674.0,0.005973715651135006,17.67921146953405,11.0,7.0,0.0,path_match
https://international-surrogacy.com/blog/single-can-you-do-ivf,/blog/single-can-you-do-ivf,https://international-surrogacy.com/blog/single-can-you-do-ivf,/blog/single-can-you-do-ivf,10.0,740.0,0.013513513513513514,18.56756756756757,8.0,7.0,0.0,path_match
https://international-surrogacy.com/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,https://international-surrogacy.com/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,10.0,4347.0,0.002300437083045779,28.209799861973774,17.0,4.0,0.0,path_match
https://international-surrogacy.com/blog/ethical-considerations-in-surrogacy,/blog/ethical-considerations-in-surrogacy,https://international-surrogacy.com/blog/ethical-considerations-in-surrogacy,/blog/ethical-considerations-in-surrogacy,9.0,10505.0,0.0008567348881485008,28.29719181342218,34.0,20.0,1.0,path_match
https://international-surrogacy.com/blog/kim-kardashian-and-kanye-west,/blog/kim-kardashian-and-kanye-west,https://international-surrogacy.com/blog/kim-kardashian-and-kanye-west,/blog/kim-kardashian-and-kanye-west,9.0,7197.0,0.0012505210504376823,14.68097818535501,10.0,2.0,0.0,path_match
