page_original_gsc,page_original_ga4,normalized_page_url,normalized_page_path,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,ga4_sessions,ga4_engaged_sessions,ga4_conversions,data_source_match_type
https://international-surrogacy.com/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,https://international-surrogacy.com/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,/blog/pgd-vs-ngs-the-importance-and-superiority-of-next-generation-sequencing-in-ivf,1.0,80.0,0.0125,8.2625,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/risks-of-international-surrogacy,/blog/risks-of-international-surrogacy,https://international-surrogacy.com/blog/risks-of-international-surrogacy,/blog/risks-of-international-surrogacy,1.0,189.0,0.005291005291005291,7.73015873015873,9.0,3.0,0.0,path_match
https://international-surrogacy.com/blog/safe-and-guaranteed-surrogacy,/blog/safe-and-guaranteed-surrogacy,https://international-surrogacy.com/blog/safe-and-guaranteed-surrogacy,/blog/safe-and-guaranteed-surrogacy,1.0,47.0,0.02127659574468085,22.4468085106383,1.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/single-can-you-do-ivf,/blog/single-can-you-do-ivf,https://international-surrogacy.com/blog/single-can-you-do-ivf,/blog/single-can-you-do-ivf,1.0,95.0,0.010526315789473684,7.094736842105263,1.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/surrogacy-fraud-in-kenya,/blog/surrogacy-fraud-in-kenya,https://international-surrogacy.com/blog/surrogacy-fraud-in-kenya,/blog/surrogacy-fraud-in-kenya,1.0,39.0,0.02564102564102564,11.307692307692308,2.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/surrogacy-in-florida,/blog/surrogacy-in-florida,https://international-surrogacy.com/blog/surrogacy-in-florida,/blog/surrogacy-in-florida,1.0,143.0,0.006993006993006993,45.49650349650349,1.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,https://international-surrogacy.com/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,1.0,132.0,0.007575757575757576,18.886363636363637,3.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/surrogate-carries-quadruplets,/blog/surrogate-carries-quadruplets,https://international-surrogacy.com/blog/surrogate-carries-quadruplets,/blog/surrogate-carries-quadruplets,1.0,33.0,0.030303030303030304,8.303030303030303,1.0,0.0,0.0,path_match
https://international-surrogacy.com/blog/the-benefits-of-older-parents,/blog/the-benefits-of-older-parents,https://international-surrogacy.com/blog/the-benefits-of-older-parents,/blog/the-benefits-of-older-parents,1.0,10.0,0.1,13.2,3.0,1.0,0.0,path_match
https://international-surrogacy.com/blog/ukraine-is-low-cost-surrogacy,/blog/ukraine-is-low-cost-surrogacy,https://international-surrogacy.com/blog/ukraine-is-low-cost-surrogacy,/blog/ukraine-is-low-cost-surrogacy,1.0,17.0,0.058823529411764705,49.64705882352941,1.0,1.0,0.0,path_match
